dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
1999-9388-DJI,Ali Sabieh,Admin1,Ali Sabieh,,llm_osm,GDIS,1,geodetic,2156494049.3580527,21863449298.16086,2082904921.80615,21937038425.71276,0.965875571243144,0.095268815702441,0.0949492306748546,False,False,False,False
1999-9388-DJI,Dikhil,Admin1,Dikhil,,llm_osm,GDIS,1,geodetic,6422626939.101005,21863449298.16086,6242075758.074683,22044000479.18718,0.9718882658547199,0.28550278928767947,0.2831643813457604,False,False,False,False
1999-9388-DJI,Djibouti,Admin1,Djiboutii,,llm_osm,GDIS,1,geodetic,26599507692.177723,21863449298.16086,21410554707.170124,27052402283.168453,0.8049229690618092,0.9792853092476661,0.7914474464432835,False,False,False,False
1999-9388-DJI,Obock,Admin1,Obock,,llm_osm,GDIS,1,geodetic,1424876.158839191,21863449298.16086,1424072.386102755,21863450101.933594,0.9994358999331627,6.513484522419558e-05,6.513484282962325e-05,False,False,False,False
1999-9388-DJI,Tadjourah,Admin1,Tadjoura,,llm_osm,GDIS,1,geodetic,6448836666.17215,21863449298.16086,6444363074.494176,21867922889.838833,0.9993062947769417,0.2947550949811141,0.2946947959784795,False,False,False,False
1999-9388-SDN,Red Sea,Admin1,Red Sea,,llm_osm,GDIS,1,geodetic,248248643891.11102,441859038143.9437,215595278181.91605,474512403853.1387,0.8684650792150241,0.4879277316302896,0.45435119594606566,False,False,False,False
1999-9388-SOM,Bay,Admin1,Bay,,llm_osm,GDIS,1,geodetic,43935709036.137596,123818327105.83475,43935679305.512825,123818356836.45953,0.9999993233152389,0.35483987170944764,0.35483978650712905,False,False,False,False
1999-9388-SOM,Hiraan,Admin1,Hiiraan,,llm_osm,GDIS,1,geodetic,34568683846.956406,123818327105.83475,33927858562.856724,124459152389.93442,0.9814622596875031,0.274013220464985,0.27260235917853337,False,False,False,False
1999-9388-SOM,Ceel Barde,Admin2,Bakool,Ceel Barde,llm_osm,GDIS,1,geodetic,7568683265.589858,123818327105.83475,7504819982.052272,123882190389.37233,0.9915621672493639,0.06061154400541581,0.06058029776890431,False,False,False,False
1999-9388-SOM,Rab Dhuure,Admin2,Bakool,Rab Dhuure,llm_osm,GDIS,1,geodetic,3309799518.982213,123818327105.83475,3298807096.848406,123829319527.96855,0.9966788253878327,0.026642316803624094,0.02663995174505764,False,False,False,False
1999-9388-SOM,Tayeeglow,Admin2,Bakool,Tiyeeglow,llm_osm,GDIS,1,geodetic,6596954218.473341,123818327105.83475,6596954732.80959,123818326591.4985,1.0000000779657146,0.05327930757108992,0.05327930779240998,False,False,False,False
1999-9388-SOM,Garbahaarey,Admin2,Gedo,Garbahaaray,llm_osm,GDIS,1,geodetic,8318989171.017613,123818327105.83475,7887855779.81878,124249460497.03357,0.9481747863429307,0.0637050747186769,0.06348402438340649,False,False,False,False
2000-0003-BGD,Barisal,Admin1,Barisal,,llm_osm,GDIS,1,geodetic,17202330716.330772,139384446125.4228,9827369510.33785,146759407331.4157,0.5712812799842516,0.07050549601133296,0.06696245023765626,False,False,False,False
2000-0003-BGD,Chittagong,Admin1,Chittagong,,llm_osm,GDIS,1,geodetic,46825920933.28946,139384446125.4228,31031177370.170017,155179189688.54224,0.662692302717945,0.22263013006664406,0.19996996654288643,False,False,False,False
2000-0003-BGD,Dhaka,Admin1,Dhaka,,llm_osm,GDIS,1,geodetic,20413173893.098408,139384446125.4228,20400393328.04126,139397226690.47995,0.999373906031268,0.14636061551433294,0.14634719651445183,False,False,False,False
2000-0003-BGD,Khulna,Admin1,Khulna,,llm_osm,GDIS,1,geodetic,25552631198.171124,139384446125.4228,20767306918.33974,144169770405.25415,0.8127267504188029,0.14899300098127607,0.1440475826517852,False,False,False,False
2000-0003-BGD,Rajshahi,Admin1,Rajshahi,,llm_osm,GDIS,1,geodetic,18238209908.478706,139384446125.4228,18158302072.353603,139464353961.54788,0.9956186579425235,0.1302749523143648,0.13020030966020235,False,False,False,False
2000-0003-BGD,Rangpur,Admin1,Rangpur,,llm_osm,GDIS,1,geodetic,16280182475.608732,139384446125.4228,16194620256.171879,139470008344.85965,0.9947443943232795,0.11618671025603113,0.1161154319008023,False,False,False,False
2000-0003-BGD,Sylhet,Admin1,Sylhet,,llm_osm,GDIS,1,geodetic,12487702544.410362,139384446125.4228,12380794569.553066,139491354100.2801,0.9914389396706803,0.08882479296443459,0.08875671649622481,False,False,False,False
2000-0008-GTM,Escuintla,Admin1,Escuintla,,llm_osm,GDIS,1,geodetic,4503906306.767745,149574032.9790963,140775800.46761322,4512704539.279228,0.03125637854767938,0.9411780752564674,0.031195439285306725,False,False,False,False
2000-0008-GTM,San Vicente Pacaya,Admin2,Escuintla,San Vicente Pacaya,llm_osm,GDIS,1,geodetic,147232154.48082456,149574032.9790963,140775328.68292916,156030858.77699172,0.9561452739677436,0.9411749210680386,0.9022274810659945,False,False,False,False
2000-0012-MOZ,Inhambane,Admin1,Inhambane,,llm_osm,GDIS,1,geodetic,69065527195.41908,332215309103.69867,68649651607.875946,332631184691.2418,0.9939785359725637,0.20664204727075788,0.20638369090859174,False,False,False,False
2000-0012-MOZ,Sofala,Admin1,Sofala,,llm_osm,GDIS,1,geodetic,67994892976.2316,332215309103.69867,67767797842.96484,332442404236.96545,0.9966601148508883,0.2039875827089341,0.20384823650432948,False,False,False,False
2000-0012-MOZ,Manica,Admin1,Manica,,llm_osm,GDIS,1,geodetic,62317123639.08792,332215309103.69867,62126558636.69074,332405874106.0959,0.9969420122228226,0.18700691068182645,0.18689970146815593,False,False,False,False
2000-0012-MOZ,Tete,Admin1,Tete,,llm_osm,GDIS,1,geodetic,100625664926.95193,332215309103.69867,100391371160.41927,332449602870.2314,0.99767163012833,0.3021876729018614,0.3019747062221822,False,False,False,False
