dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2008-0346-BRA,Santa Catarina,Admin1,Santa Catarina,,llm_osm,GDIS,2,geodetic,108219032133.44019,370060994474.4952,94375240921.06407,383904785686.8713,0.8720761871598894,0.25502617765777114,0.24582981103559476,False,False,False,False
2008-0346-BRA,Rio Grande do Sul,Admin1,Rio Grande do Sul,,llm_osm,GDIS,2,geodetic,295460699437.52893,370060994474.4952,271012975986.98596,394508717925.0382,0.9172555825628101,0.7323467753520949,0.6869632118965796,False,False,False,False
2008-0347-PHL,Bansalan,Admin2,Davao del Sur,Bansalan,llm_osm,GDIS,2,geodetic,204301516.6591451,6061019874.388716,204243117.30030334,6061078273.747558,0.9997141511242955,0.03369781349230475,0.03369748880903662,False,False,False,False
2008-0350-PAK,Balochistan,Admin1,Balochistan,,llm_osm,GDIS,2,geodetic,368409079935.64636,348723176110.11255,343562431962.7458,373569824083.0131,0.9325569066396496,0.9852010290657103,0.9196739399550665,False,False,False,False
2008-0352-CUB,Isla de la Juventud,Admin1,Isla de la Juventud,,llm_osm,GDIS,2,geodetic,21102235565.710968,26033661115.641117,2487389951.7938714,44648506729.55821,0.11787329091499824,0.09554514598407515,0.05571048471699881,False,False,False,False
2008-0352-CUB,Pinar del Río,Admin1,Pinar del Río,,llm_osm,GDIS,2,geodetic,25837639050.42326,26033661115.641117,8932527225.725266,42938772940.33911,0.34571762568139663,0.3431145233875143,0.20802940126250194,False,False,False,False
2008-0352-CUB,Matanzas,Admin1,Matanzas,,llm_osm,GDIS,2,geodetic,369745895.78990674,26033661115.641117,318024647.9392428,26085382363.49178,0.860116776306146,0.012215901809836975,0.012191680516990978,False,False,False,False
2008-0352-DOM,Santo Domingo,Admin1,Santo Domingo,,llm_osm,GDIS,2,geodetic,1302269348.1246078,1315325047.630285,1245201834.5859332,1372392561.1689596,0.9561784099265968,0.9466875407180246,0.9073219061500235,False,False,False,False
2008-0352-HTI,Sud-Est,Admin1,Sud-Est,,llm_osm,GDIS,2,geodetic,2048078886.2423654,21197617393.459938,2026260358.1883414,21219435921.51396,0.9893468321945086,0.09558906176000231,0.09549077391515184,False,False,False,False
2008-0352-HTI,Sud,Admin1,Sud,,llm_osm,GDIS,2,geodetic,2680068245.314407,21197617393.459938,2620064558.016991,21257621080.757355,0.9776111345663228,0.1236018421025636,0.12325295234416912,False,False,False,False
2008-0352-HTI,Nippes,Admin1,Nippes,,llm_osm,GDIS,2,geodetic,1219258592.3731198,21197617393.459938,1190831422.9112573,21226044562.9218,0.9766848725613383,0.05617760717195803,0.05610237081059522,False,False,False,False
2008-0352-HTI,Ouest,Admin1,Ouest,,llm_osm,GDIS,2,geodetic,4991664294.092439,21197617393.459938,4929985304.11321,21259296383.439167,0.987643602144434,0.2325726147710473,0.2318978584800968,False,False,False,False
2008-0352-HTI,Artibonite,Admin1,L'Artibonite,,llm_osm,GDIS,2,geodetic,4861587562.752489,21197617393.459938,4812899204.984362,21246305751.228065,0.9899850908495081,0.22704906479108716,0.22652875569703074,False,False,False,False
2008-0352-HTI,Centre,Admin1,Centre,,llm_osm,GDIS,2,geodetic,3462131204.525941,21197617393.459938,3456857098.361654,21202891499.624226,0.9984766301873851,0.16307762491402414,0.16303706022468298,False,False,False,False
2008-0352-JAM,Saint Catherine,Admin1,Saint Catherine,,llm_osm,GDIS,2,geodetic,1228348365.4390879,3836867782.810428,1172203937.7165544,3893012210.532961,0.9542927484562053,0.30551064151028384,0.301104613683212,False,False,False,False
2008-0352-JAM,Saint Andrew,Admin1,Saint Andrew,,llm_osm,GDIS,2,geodetic,435664227.82629913,3836867782.810428,432246440.34473395,3840285570.291993,0.9921549962946973,0.11265606865090415,0.11255580670576756,False,False,False,False
2008-0352-JAM,Kingston,Admin1,Kingston,,llm_osm,GDIS,2,geodetic,22746237.77100329,3836867782.810428,20371756.626642503,3839242263.9547887,0.8956099391791394,0.005309475796354025,0.005306192010310294,False,False,False,False
2008-0352-JAM,Portland,Admin1,Portland,,llm_osm,GDIS,2,geodetic,815398196.3975682,3836867782.810428,803676763.9019253,3848589215.3060713,0.9856248976911793,0.2094616779609873,0.20882373226678866,False,False,False,False
2008-0352-JAM,Saint Thomas,Admin1,Saint Thomas,,llm_osm,GDIS,2,geodetic,738795156.5273482,3836867782.810428,730976131.417036,3844686807.92074,0.9894165181766149,0.19051376612243093,0.19012631403710048,False,False,False,False
2008-0352-JAM,Saint Mary,Admin1,Saint Mary,,llm_osm,GDIS,2,geodetic,613258780.1211568,3836867782.810428,601020249.9250376,3849106313.006548,0.9800434488786263,0.15664346126746187,0.15614540130890253,False,False,False,False
2008-0361-LBR,Greater Monrovia,Admin2,Montserrado,Greater Monrovia,llm_osm,GDIS,2,geodetic,231653059.73329014,162394408.55265078,161579142.81694275,232468325.46899813,0.6975048937535044,0.9949797179411894,0.6950587461365393,False,False,False,False
2008-0362-BEN,Ouinhi,Admin2,Zou,Ouinhi,llm_osm,GDIS,2,geodetic,49731.757249181974,294738911.6792602,0.0,294788643.4365094,0.0,0.0,0.0,False,False,False,False
2008-0369-CHN,Guangzhou,Admin2,Guangdong,Guangzhou,llm_osm,GDIS,2,geodetic,7348002334.232446,177831311862.87357,7189622612.834104,177989691584.2719,0.9784458803639062,0.040429452707282786,0.04039347755951399,False,False,False,False
2008-0369-CHN,Shenzhen,Admin2,Guangdong,Shenzhen,llm_osm,GDIS,2,geodetic,4198997914.169413,177831311862.87357,2379415967.457618,179650893809.58536,0.5666628124363526,0.013380185651964348,0.0132446653451087,False,False,False,False
2008-0374-CHN,Sichuan,Admin1,Sichuan,,llm_osm,GDIS,2,geodetic,486099719226.5996,866904478810.64,483236049443.3771,869768148593.8627,0.9941088841034948,0.5574270998188389,0.5555917979114496,False,False,False,False
2008-0374-CHN,Yunnan,Admin1,Yunnan,,llm_osm,GDIS,2,geodetic,383188239155.8062,866904478810.64,382147599290.35144,867945118676.0948,0.997284259381897,0.4408185776299638,0.44029004952899986,False,False,False,False
2008-0374-CHN,Liangshan Yi,Admin2,Sichuan,Liangshan Yi,llm_osm,GDIS,2,geodetic,60257964005.30175,866904478810.64,60257964005.30175,866904478810.64,1.0,0.06950934673676319,0.06950934673676319,False,True,False,True
2008-0374-CHN,Panzhihua,Admin2,Sichuan,Panzhihua,llm_osm,GDIS,2,geodetic,7393420367.738061,866904478810.64,7393420367.738061,866904478810.64,1.0,0.008528529438308535,0.008528529438308535,False,True,False,True
2008-0374-CHN,Kunming,Admin2,Yunnan,Kunming,llm_osm,GDIS,2,geodetic,21012340883.68765,866904478810.64,21012340883.68765,866904478810.64,1.0,0.024238357739846703,0.024238357739846703,False,True,False,True
2008-0374-CHN,Zhaotong,Admin2,Yunnan,Zhaotong,llm_osm,GDIS,2,geodetic,22427322300.22403,866904478810.64,22388236995.501385,866943564115.3627,0.9982572460412604,0.025825494668359764,0.02582433035113024,False,False,False,False
2008-0374-CHN,Lijiang,Admin2,Yunnan,Lijiang,llm_osm,GDIS,2,geodetic,20559094818.03772,866904478810.64,20559094818.03772,866904478810.64,1.0,0.023715524974843846,0.023715524974843846,False,True,False,True
2008-0374-CHN,Dali Bai,Admin2,Yunnan,Dali Bai,llm_osm,GDIS,2,geodetic,1257.1439445270807,866904478810.64,1257.1439445270807,866904478810.64,1.0,1.4501527852893717e-09,1.4501527852893717e-09,False,True,False,True
2008-0378-HTI,Sud,Admin1,Sud,,llm_osm,GDIS,2,geodetic,2680068245.314407,10799941566.860554,2615784799.0314784,10864225013.143482,0.9760142502358603,0.24220360664338886,0.2407704917623591,False,False,False,False
2008-0378-HTI,Nord,Admin1,Nord,,llm_osm,GDIS,2,geodetic,2108019717.8989286,10799941566.860554,2063224089.6827564,10844737195.076727,0.9787499007548088,0.1910403011821588,0.1902511838294629,False,False,False,False
2008-0378-HTI,Sud-Est,Admin1,Sud-Est,,llm_osm,GDIS,2,geodetic,2048078886.2423654,10799941566.860554,1994987766.6514773,10853032686.45144,0.9740776002587015,0.18472208893917214,0.18381846109631206,False,False,False,False
2008-0378-HTI,Nippes,Admin1,Nippes,,llm_osm,GDIS,2,geodetic,1219258592.3731198,10799941566.860554,1187896092.0800195,10831304067.153654,0.9742774006356949,0.10999097399980935,0.10967249046976348,False,False,False,False
2008-0378-HTI,Port-au-Prince,Admin2,Ouest,Port-au-Prince,llm_osm,GDIS,2,geodetic,726872417.5001411,10799941566.860554,715290293.9271804,10811523690.433514,0.9840658094954353,0.06623094111194426,0.06615998950824101,False,False,False,False
2008-0379-BFA,Noumbiel,Admin2,Sud-Ouest,Noumbiel,llm_osm,GDIS,2,geodetic,2831276063.6593103,1264540975.136279,1263713546.262189,2832103492.5334005,0.44634063152036474,0.9993456685940912,0.44621022840226776,False,False,False,False
2008-0383-IDN,Sumatra Utara,Admin1,Sumatera Utara,,llm_osm,GDIS,2,geodetic,137572860447.06378,364011682891.5289,72153481478.72615,429431061859.8665,0.5244746765041631,0.1982174882563509,0.168021104868915,False,False,False,False
2008-0383-IDN,Sulawesi Selatan,Admin1,Sulawesi Selatan,,llm_osm,GDIS,2,geodetic,276896005762.66486,364011682891.5289,45382678104.47519,595525010549.7185,0.1638979153183377,0.1246736855915657,0.07620616649262682,False,False,False,False
