dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
1999-9388-DJI,Ali Sabieh,Admin1,Ali Sabieh,,llm_osm,GAUL,1,geodetic,2156494049.3580527,21669672928.1253,2148768888.97046,21677398088.512894,0.9964177223721566,0.09916019019288241,0.09912485253980355,False,False,False,False
1999-9388-DJI,Dikhil,Admin1,Dikhil,,llm_osm,GAUL,1,geodetic,6422626939.101005,21669672928.1253,6409525518.396398,21682774348.82991,0.997960114945359,0.2957832146177622,0.295604493008169,False,False,False,False
1999-9388-DJI,Djibouti,Admin1,Djiboutii,,llm_osm,GAUL,1,geodetic,26599507692.177723,21669672928.1253,21641607968.645588,26627572651.657436,0.8136093426650097,0.9987048738772939,0.8127518137594304,False,False,False,False
1999-9388-DJI,Obock,Admin1,Obock,,llm_osm,GAUL,1,geodetic,1424876.158839191,21669672928.1253,1424811.2763755776,21669672993.007767,0.9999544644892744,6.575139740694008e-05,6.575139721006988e-05,False,False,False,False
1999-9388-DJI,Tadjourah,Admin1,Tadjoura,,llm_osm,GAUL,1,geodetic,6448836666.17215,21669672928.1253,6438412521.153263,21680097073.144188,0.9983835619417115,0.2971162759358854,0.2969734175742564,False,False,False,False
1999-9388-SDN,Red Sea,Admin1,Red Sea,,llm_osm,GAUL,1,geodetic,248248643891.11102,756666292478.0913,197424483352.75632,807490453016.446,0.795269131215687,0.26091354315016296,0.24449141487092654,False,False,False,False
1999-9388-SOM,Bay,Admin1,Bay,,llm_osm,GAUL,1,geodetic,43935709036.137596,124573232262.02773,43887970185.67264,124620971112.49268,0.998913438487457,0.35230658616418126,0.35217162724607487,False,False,False,False
1999-9388-SOM,Hiraan,Admin1,Hiiraan,,llm_osm,GAUL,1,geodetic,34568683846.956406,124573232262.02773,33837010112.205933,125304905996.7782,0.9788342032925013,0.27162344187259313,0.27003739273445476,False,False,False,False
1999-9388-SOM,Ceel Barde,Admin2,Bakool,Ceel Barde,llm_osm,GAUL,1,geodetic,7568683265.589858,124573232262.02773,7567856494.1484375,124574059033.46915,0.9998907641643323,0.06075026196823877,0.06074985878171628,False,False,False,False
1999-9388-SOM,Rab Dhuure,Admin2,Bakool,Rab Dhuure,llm_osm,GAUL,1,geodetic,3309799518.982213,124573232262.02773,3292612582.1443357,124590419198.8656,0.9948072574368002,0.026431140320888873,0.02642749421116255,False,False,False,False
