dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2018-0255-MMR,Magway,Admin1,Magway,,llm_gadm,GAUL,4,geodetic,44009627590.22368,303949191398.66705,43384198948.12452,304574620040.76624,0.9857888222112997,0.1427350365647815,0.1424419373561648,False,False,False,False
2018-0255-MMR,Mon,Admin1,Mon,,llm_gadm,GAUL,4,geodetic,11548753592.944063,303949191398.66705,10806311195.315851,304691633796.2953,0.9357123353916026,0.035553018402809416,0.03546638632861354,False,False,False,False
2018-0255-MMR,Nay Pyi Taw,Admin1,Naypyitaw,,llm_gadm,GAUL,4,geodetic,138368117.46002853,303949191398.66705,138368117.46002853,303949191398.66705,1.0,0.00045523436605739013,0.00045523436605739013,False,True,False,True
2018-0255-MMR,Sagaing,Admin1,Sagaing,,llm_gadm,GAUL,4,geodetic,95607678142.58215,303949191398.66705,93173398844.25702,306383470696.9922,0.9745388723414574,0.30654267713464173,0.3041071329086283,False,False,False,False
2018-0255-MMR,Tanintharyi,Admin1,Tanintharyi,,llm_gadm,GAUL,4,geodetic,41300919471.88837,303949191398.66705,40144785766.61019,305105325103.94525,0.9720070710274356,0.1320772908849602,0.13157681123046086,False,False,False,False
2018-0256-PRK,South Hamgyong,Admin1,Chagang-do,,llm_gadm,GAUL,4,geodetic,16707401346.184341,2224560096.0753284,0.0,18931961442.25967,0.0,0.0,0.0,False,False,False,False
2018-0256-PRK,South Pyongan,Admin1,Chagang-do,,llm_gadm,GAUL,4,geodetic,16707401346.184341,2224560096.0753284,0.0,18931961442.25967,0.0,0.0,0.0,False,False,False,False
2018-0256-PRK,Sinyang,Admin2,South Pyongan,Sudong,llm_gadm,GAUL,4,geodetic,666809704.6774961,2224560096.0753284,2203836.9602991166,2889165963.7925253,0.003305046319571799,0.000990684389325884,0.0007627934801662286,False,False,False,False
2018-0256-PRK,Songchon,Admin2,South Pyongan,Haichang,llm_gadm,GAUL,4,geodetic,685347047.6415591,2224560096.0753284,2514868.168750976,2907392275.5481367,0.003669481290399121,0.0011305013396526453,0.0008649910058238848,False,False,False,False
2018-0267-IND,Rajasthan,Admin1,Rajasthan,,llm_gadm,GAUL,4,geodetic,341901545603.62946,582809280727.079,341781681684.7739,582929144645.9346,0.999649419780645,0.5864382963469404,0.586317710864103,False,False,False,False
2018-0267-IND,Uttar Pradesh,Admin1,Uttar Pradesh,,llm_gadm,GAUL,4,geodetic,240751661395.3049,582809280727.079,240721154286.25076,582839787836.1332,0.9998732839105768,0.41303589741388647,0.41301427821178555,False,False,False,False
2018-0272-TUR,Süleymanpaşa,Admin2,Tekirdağ,Hayrabolu,llm_gadm,GAUL,4,geodetic,1142285572.6698837,1059397525.5975245,20801672.884375248,2180881425.3830333,0.01821057131602839,0.01963537990391532,0.009538195264660848,False,False,False,False
2018-0272-TUR,Şarilar,Admin3,Tekirdag,,llm_gadm,GAUL,4,geodetic,6610930364.14268,1059397525.5975245,1057000553.6408774,6613327336.099327,0.15988680797093097,0.9977374197138178,0.159828857687289,False,False,False,False
2018-0316-PNG,Southern Highlands,Admin1,Southern Highlands,,llm_gadm,GAUL,4,geodetic,15922801984.046312,26260153592.979656,14283094125.804964,27899861451.22101,0.8970213998840005,0.5439074861170416,0.5119413998086316,False,False,False,False
2018-0321-SLV,Chirilagua,Admin2,San Miguel,Chirilagua,llm_gadm,GAUL,4,geodetic,213572928.22688952,312996616.9200951,203036779.5066655,323532765.6403191,0.9506672085844563,0.6486868181022505,0.6275617219320143,False,False,False,False
2018-0321-SLV,Intipucá,Admin2,La Unión,Intipucá,llm_gadm,GAUL,4,geodetic,89154340.11695915,312996616.9200951,87571271.54479703,314579685.49225724,0.9822435052507221,0.27978344432762065,0.27837548189980765,False,False,False,False
2018-0323-CHN,Yuxi,Admin2,Yunnan,Yuxi,llm_gadm,GAUL,4,geodetic,14997122756.964128,15109164979.814226,14338629105.56104,15767658631.217314,0.9560920009741665,0.9490020874560164,0.9093695799053492,False,False,False,False
2018-0326-JPN,Hyōgo,Admin1,Hyōgo,,llm_gadm,GAUL,4,geodetic,8381538403.0438795,14819453107.9414,8248694702.326459,14952296808.658821,0.9841504394146573,0.5566126254622834,0.551667399857236,False,False,False,False
2018-0326-JPN,Osaka,Admin1,Osaka,,llm_gadm,GAUL,4,geodetic,1912692765.0394456,14819453107.9414,1724959758.109835,15007186114.871012,0.9018488434938273,0.11639834112268752,0.11494225132588495,False,False,False,False
2018-0326-JPN,Wakayama,Admin1,Wakayama,,llm_gadm,GAUL,4,geodetic,4650671445.026061,14819453107.9414,4565051726.612584,14905072826.354877,0.9815898157017632,0.30804454748510784,0.3062750366801793,False,False,False,False
2018-0344-USA,Colorado,Admin1,Colorado,,llm_gadm,GAUL,4,geodetic,269735765097.07114,723264748582.5063,269651153650.51096,723349360029.0665,0.999686317287106,0.3728249637203914,0.37278135372881993,False,False,False,False
2018-0344-USA,Nebraska,Admin1,Colorado,,llm_gadm,GAUL,4,geodetic,269735765097.07114,723264748582.5063,269651153650.51096,723349360029.0665,0.999686317287106,0.3728249637203914,0.37278135372881993,False,False,False,False
2018-0344-USA,Wyoming,Admin1,Colorado,,llm_gadm,GAUL,4,geodetic,269735765097.07114,723264748582.5063,269651153650.51096,723349360029.0665,0.999686317287106,0.3728249637203914,0.37278135372881993,False,False,False,False
2018-0345-IND,West Bengal,Admin1,West Bengal,,llm_gadm,GAUL,4,geodetic,85365234256.66133,22876883279.831993,0.0,108242117536.49332,0.0,0.0,0.0,False,False,False,False
2018-0345-IND,Barpeta,Admin2,Assam,Barpeta,llm_gadm,GAUL,4,geodetic,2278571265.4765615,22876883279.831993,2278568360.780484,22876886184.528072,0.9999987252116617,0.09960134573004728,0.09960133308358673,False,False,False,False
2018-0345-IND,Biswanath,Admin2,Assam,Golaghat,llm_gadm,GAUL,4,geodetic,3525854156.3407454,22876883279.831993,3525849663.8153973,22876887772.357338,0.9999987258334722,0.15412281562514013,0.15412278535875676,False,False,False,False
2018-0345-IND,Charaideo,Admin2,Assam,Dibrugarh,llm_gadm,GAUL,4,geodetic,3391889110.834414,22876883279.831993,2911.9175410513662,26268769478.748867,8.584943215714462e-07,1.272864622961328e-07,1.1085093054728255e-07,False,False,False,False
2018-0345-IND,Darrang,Admin2,Assam,Darrang,llm_gadm,GAUL,4,geodetic,1599233377.6896646,22876883279.831993,1599232621.0835829,22876884036.438072,0.9999995268945157,0.06990605326440812,0.06990605095240861,False,False,False,False
2018-0345-IND,Dhemaji,Admin2,Assam,Dhemaji,llm_gadm,GAUL,4,geodetic,2537442487.329258,22876883279.831993,2499347895.2245545,22914977871.936695,0.984987012594402,0.10925211553743215,0.10907049132634918,False,False,False,False
2018-0345-IND,Golaghat,Admin2,Assam,Golaghat,llm_gadm,GAUL,4,geodetic,3525854156.3407454,22876883279.831993,3525849663.8153973,22876887772.357338,0.9999987258334722,0.15412281562514013,0.15412278535875676,False,False,False,False
2018-0345-IND,Lakhimpur,Admin2,Assam,Lakhimpur,llm_gadm,GAUL,4,geodetic,2952034994.073885,22876883279.831993,2881666369.5383196,22947251904.367558,0.9761626726387634,0.12596411557857468,0.12557784180640172,False,False,False,False
2018-0345-IND,Udalguri,Admin2,Assam,Udalguri,llm_gadm,GAUL,4,geodetic,1967937384.9993937,22876883279.831993,1819664640.770313,23025156024.061073,0.9246557612252859,0.07954163242046652,0.0790294162987986,False,False,False,False
2018-0347-CHN,Anhui,Admin1,Anhui,,llm_gadm,GAUL,4,geodetic,140305648297.2509,495671645687.7342,139046059008.09863,496931234976.8865,0.9910225332733313,0.28052050226753455,0.27980945696554177,False,False,False,False
2018-0347-CHN,Jiangsu,Admin1,Jiangsu,,llm_gadm,GAUL,4,geodetic,101698981697.8795,495671645687.7342,99716983258.39673,497653644127.2169,0.9805111279740168,0.20117548406474103,0.2003742651845341,False,False,False,False
2018-0347-CHN,Shandong,Admin1,Shandong,,llm_gadm,GAUL,4,geodetic,155507709570.91586,495671645687.7342,153406740138.0012,497772615120.6488,0.9864896123882747,0.3094926681253928,0.3081863796400669,False,False,False,False
2018-0347-CHN,Zhejiang,Admin1,Zhejiang,,llm_gadm,GAUL,4,geodetic,102787873120.21881,495671645687.7342,100231987598.35368,498227531209.5993,0.9751343670777601,0.20221448709111425,0.20117713558504075,False,False,False,False
2018-0347-PHL,CALABARZON,Admin1,Aurora,,llm_gadm,GAUL,4,geodetic,3041144765.6180363,68390324521.62467,2882054474.6878524,68549414812.554855,0.9476873667019095,0.042141260402654784,0.04204345846815315,False,False,False,False
2018-0347-PHL,CAR,Admin1,Abra,,llm_gadm,GAUL,4,geodetic,3971489280.048025,68390324521.62467,3971489280.048025,68390324521.62467,1.0,0.05807092315803035,0.05807092315803035,False,True,False,True
2018-0347-PHL,NCR,Admin1,Bulacan,,llm_gadm,GAUL,4,geodetic,2556896075.0260754,68390324521.62467,2478184080.135335,68469036516.5154,0.9692158020579942,0.0362358871297905,0.03619423035896777,False,False,False,False
2018-0347-PHL,Region I,Admin1,Abra,,llm_gadm,GAUL,4,geodetic,3971489280.048025,68390324521.62467,3971489280.048025,68390324521.62467,1.0,0.05807092315803035,0.05807092315803035,False,True,False,True
2018-0347-PHL,Region III,Admin1,Aurora,,llm_gadm,GAUL,4,geodetic,3041144765.6180363,68390324521.62467,2882054474.6878524,68549414812.554855,0.9476873667019095,0.042141260402654784,0.04204345846815315,False,False,False,False
2018-0348-CHN,Anhui,Admin1,Anhui,,llm_gadm,GAUL,4,geodetic,140305648297.2509,668195340239.1045,139687611647.49518,668813376888.8601,0.9955950693556803,0.20905205893460718,0.2088588782378791,False,False,False,False
2018-0348-CHN,Henan,Admin1,Henan,,llm_gadm,GAUL,4,geodetic,165534881875.7691,668195340239.1045,164593153858.11508,669137068256.7584,0.9943109995489605,0.24632490522788994,0.24597823325931498,False,False,False,False
2018-0348-CHN,Jiangsu,Admin1,Jiangsu,,llm_gadm,GAUL,4,geodetic,101698981697.8795,668195340239.1045,99795112670.32788,670099209266.6561,0.9812793698052208,0.14935020743278093,0.14892587737798074,False,False,False,False
2018-0348-CHN,Shandong,Admin1,Shandong,,llm_gadm,GAUL,4,geodetic,155507709570.91586,668195340239.1045,154015248848.78134,669687800961.239,0.9904026576801074,0.23049434734709331,0.2299806695414116,False,False,False,False
2018-0348-CHN,Shanghai,Admin1,Shanghai,,llm_gadm,GAUL,4,geodetic,6883762529.274633,668195340239.1045,6235845151.564042,668843257616.8151,0.9058774362196274,0.009332368509682559,0.009323328119929409,False,False,False,False
2018-0348-CHN,Zhejiang,Admin1,Zhejiang,,llm_gadm,GAUL,4,geodetic,102787873120.21881,668195340239.1045,100276442672.17606,670706770687.1472,0.9755668604495257,0.15007055068102318,0.1495086184525044,False,False,False,False
2018-0352-IDN,Palu,Admin2,Central Sulawesi,Palu,llm_gadm,GAUL,4,geodetic,388490720.80750394,26334157344.82296,386168193.5925012,26336479872.03796,0.9940216661798892,0.014664156082002682,0.014662862898488753,False,False,False,False
