dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2017-0381-PRI,Vieques,Admin3,Puerto Rico,,llm_wiki,GDIS,5,geodetic,0.0,170446479.87093216,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0381-VGB,Tortola,Admin3,British Virgin Islands,,llm_wiki,GDIS,5,geodetic,0.0,144010903.84643298,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0383-DOM,Dajabón,Admin2,Dominican Republic,Dajabón,llm_wiki,GDIS,5,geodetic,0.0,27982491208.82341,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0383-DOM,La Romana,Admin2,Dominican Republic,La Romana,llm_wiki,GDIS,5,geodetic,0.0,27982491208.82341,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0383-DOM,Puerto Plata,Admin2,Dominican Republic,San Felipe de Puerto Plata,llm_wiki,GDIS,5,geodetic,0.0,27982491208.82341,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0383-DOM,Samaná,Admin2,Dominican Republic,Santa Bárbara de Samaná,llm_wiki,GDIS,5,geodetic,0.0,27982491208.82341,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0383-DOM,San Pedro de Macorís,Admin2,Dominican Republic,San Pedro de Macorís,llm_wiki,GDIS,5,geodetic,0.0,27982491208.82341,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0383-PRI,Vieques,Admin2,Vieques,,llm_wiki,GDIS,5,geodetic,0.0,1789137874.0920198,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0384-CAF,Kouango,Admin3,Ouaka,,llm_wiki,GDIS,5,geodetic,0.0,7971993447.657914,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0406-PHL,Central Luzon,Admin1,Aurora,,llm_wiki,GDIS,5,geodetic,0.0,14126760985.467098,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0406-PHL,Cavite,Admin2,Calabarzon,Trece Martires City,llm_wiki,GDIS,5,geodetic,0.0,14126760985.467098,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0406-PHL,Laguna,Admin2,Calabarzon,Calauan,llm_wiki,GDIS,5,geodetic,0.0,14126760985.467098,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0406-PHL,Quezon,Admin2,Calabarzon,Quezon,llm_wiki,GDIS,5,geodetic,0.0,14126760985.467098,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0406-PHL,Metro Manila,Admin3,National Capital Region,,llm_wiki,GDIS,5,geodetic,0.0,14126760985.467098,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0408-HRV,Zadar,Admin2,Zadar,Zadar,llm_wiki,GDIS,5,geodetic,0.0,284184480.9492516,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0408-HRV,Bibinje,Admin3,Zadar,,llm_wiki,GDIS,5,geodetic,0.0,284184480.9492516,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0408-HRV,Biograd na Moru,Admin3,Zadar,,llm_wiki,GDIS,5,geodetic,0.0,284184480.9492516,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0408-HRV,Sukošan,Admin3,Zadar,,llm_wiki,GDIS,5,geodetic,0.0,284184480.9492516,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0408-ITA,Livorno,Admin2,Tuscany,Livorno,llm_wiki,GDIS,5,geodetic,0.0,122952147.64427209,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0408-ITA,Rosignano Marittimo,Admin2,Tuscany,Livorno,llm_wiki,GDIS,5,geodetic,0.0,122952147.64427209,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0408-ITA,Chioma,Admin3,Tuscany,,llm_wiki,GDIS,5,geodetic,0.0,122952147.64427209,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0410-COL,San Andrés,Admin3,"San Andrés, Providencia and Santa Catalina",,llm_wiki,GDIS,5,geodetic,0.0,57978080760.456535,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0410-GTM,Cobán,Admin2,Alta Verapaz,Cobán,llm_wiki,GDIS,5,geodetic,0.0,3170537198.3502192,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0410-GTM,Ixcán,Admin2,Quiché,Ixcán,llm_wiki,GDIS,5,geodetic,0.0,3170537198.3502192,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0410-GTM,San Luis,Admin2,Petén,San Luis,llm_wiki,GDIS,5,geodetic,0.0,3170537198.3502192,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0415-RWA,Huye,Admin2,Southern,Huye,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0415-RWA,Kirehe,Admin2,Eastern,Kirehe,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0415-RWA,Ngoma,Admin2,Eastern,Huye,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0415-RWA,Nyabihu,Admin2,Western,Nyaruguru,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0415-RWA,Nyamasheke,Admin2,Western,Nyamasheke,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0415-RWA,Rubavu,Admin2,Western,Rubavu,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0415-RWA,Rusizi,Admin2,Western,Nyamagabe,llm_wiki,GDIS,5,geodetic,0.0,7794161810.135107,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,Albay,Admin1,Albay,,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0422-PHL,Batangas,Admin2,Calabarzon,Bauan,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,Camarines Norte,Admin2,Bicol,Labo,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,Camarines Sur,Admin2,Bicol,Naga City,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,Laguna,Admin2,Calabarzon,Calauan,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,Oriental Mindoro,Admin2,Mimaropa,Pinamalayan,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,Calapan,Admin3,Mimaropa,,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0422-PHL,Lagonoy,Admin3,Bicol,,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0422-PHL,Mercedes,Admin3,Bicol,,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0422-PHL,San Juan,Admin3,Calabarzon,,llm_wiki,GDIS,5,geodetic,0.0,3723551439.3627477,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0444-GRC,Igoumenitsa,Admin2,Epirus,Epirus,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0444-GRC,Megara,Admin2,Attica,Attica,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0444-GRC,Symi,Admin2,South Aegean,South Aegean,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0444-GRC,Ioannina,Admin3,Epirus,,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0444-GRC,Lefkimmi,Admin3,Ionian Islands,,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0444-GRC,Mandra,Admin3,Attica,,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0444-GRC,Nea Peramos,Admin3,Attica,,llm_wiki,GDIS,5,geodetic,0.0,1878997990.6731498,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0446-IRQ,Erbil,Admin1,Arbil,,llm_wiki,GDIS,5,geodetic,0.0,24188593389.5882,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0446-IRQ,Darbandikhan,Admin2,Sulaymaniyah,Darbandokeh,llm_wiki,GDIS,5,geodetic,0.0,24188593389.5882,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0446-IRQ,Halabja,Admin2,Sulaymaniyah,Halabja,llm_wiki,GDIS,5,geodetic,0.0,24188593389.5882,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0446-IRQ,Kalar,Admin2,Sulaymaniyah,Khanaqin,llm_wiki,GDIS,5,geodetic,0.0,24188593389.5882,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0446-IRQ,Khanaqin,Admin2,Sulaymaniyah,Khanaqin,llm_wiki,GDIS,5,geodetic,0.0,24188593389.5882,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0485-PHL,Cagayan Valley,Admin1,Apayao,,llm_wiki,GDIS,5,geodetic,0.0,12195222620.63099,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0485-PHL,Central Luzon,Admin1,Aurora,,llm_wiki,GDIS,5,geodetic,0.0,12195222620.63099,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0490-IRL,Mountmellick,Admin3,Laois,,llm_wiki,GDIS,5,geodetic,0.0,1649291948.280384,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0508-LKA,Badulla,Admin2,Uva,Badulla,llm_wiki,GDIS,5,geodetic,0.0,11234644988.129581,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0508-LKA,Kalutara,Admin2,Western,Kalutara,llm_wiki,GDIS,5,geodetic,0.0,11234644988.129581,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0508-LKA,Nuwara Eliya,Admin2,Central,Nuwara Eliya,llm_wiki,GDIS,5,geodetic,0.0,11234644988.129581,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0508-LKA,Gampaha,Admin3,Western,,llm_wiki,GDIS,5,geodetic,0.0,11234644988.129581,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0515-IDN,East Java,Admin1,Jawa Tengah,,llm_wiki,GDIS,5,geodetic,0.0,35980336625.812065,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2017-0515-IDN,Klesem,Admin3,East Java,,llm_wiki,GDIS,5,geodetic,0.0,35980336625.812065,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2017-0515-IDN,Sidomulyo,Admin3,East Java,,llm_wiki,GDIS,5,geodetic,0.0,35980336625.812065,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2018-0002-ESP,Mutriku,Admin3,Pays Basque,,llm_wiki,GDIS,5,geodetic,0.0,1979452957.5453568,0.0,0.0,0.0,0.0,0.0,False,True,False,True
2018-0004-PHL,Agusan del Norte,Admin1,Agusan del Norte,,llm_wiki,GDIS,5,geodetic,0.0,30364065306.47045,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2018-0004-PHL,Aklan,Admin1,Aklan,,llm_wiki,GDIS,5,geodetic,0.0,30364065306.47045,0.0,0.0,0.0,0.0,0.0,False,True,False,True
