dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2003-0044-GRC,"['Attica', 'Central Greece', 'Thessaly', 'Voiotias']","['Admin1', 'Admin1', 'Admin1', 'Admin2']","['Attica', 'Attica', 'Epirus and Western Macedonia', 'Central Greece']","[None, None, None, 'Attica']",llm_gadm,GDIS,4,geodetic,22594811496.18773,30400518245.87659,736302677.4579625,52259027064.60635,0.032587245863157296,0.024220069917980157,0.01408948307720487,False,False,False,False
2003-0322-IRN,['Torbat-e Jam'],['Admin2'],['Khorasan'],['Torbat-e-Jam'],llm_gadm,GDIS,4,geodetic,6972313030.681327,137185410240.49652,6953591007.81041,137204132263.36745,0.9973148046009219,0.05068754028303908,0.05068062377642375,False,False,False,False
2003-0331-CHN,"['Shandong Sheng', 'Bengbu', 'Chuzhou', 'Funan', 'Hongze', 'Huaiyin', 'Huoqiu', 'Mengcheng', 'Wangjiang', 'Xixia', 'Xuyi', 'Yingshang']","['Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Anhui', 'Anhui Sheng', 'Anhui Sheng', 'Anhui Sheng', 'Jiangsu Sheng', 'Jiangsu Sheng', 'Anhui Sheng', 'Anhui Sheng', 'Anhui Sheng', 'Henan Sheng', 'Jiangsu Sheng', 'Anhui Sheng']","[None, 'Bengbu', 'Bengbu', 'Fuyang', ""Huai'an"", 'Chuzhou', 'Fuyang', 'Bengbu', 'Anqing', 'Luoyang', 'Chuzhou', 'Bozhou']",llm_gadm,GDIS,4,geodetic,165342004992.13272,407478365272.1519,165194161030.2319,407626209234.05273,0.9991058293873486,0.40540596779880544,0.40525892910723005,False,False,False,False
2003-0334-USA,"['Illinois', 'Indiana', 'Ohio', 'Adams', 'Allen', 'Auglaize', 'Boone', 'Carroll', 'Cass', 'Clay', 'Darke', 'Decatur', 'Hamilton', 'Howard', 'Huntington', 'Jennings', 'Logan', 'Mercer', 'Miami', 'Shelby', 'Tippecanoe', 'Tipton', 'Van Wert', 'Wells', 'Winnebago']","['Admin1', 'Admin1', 'Admin1', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Illinois', 'Illinois', 'Indiana', 'Indiana', 'Indiana', 'Ohio', 'Indiana', 'Indiana', 'Indiana', 'Indiana', 'Ohio', 'Indiana', 'Illinois', 'Indiana', 'Indiana', 'Indiana', 'Illinois', 'Ohio', 'Indiana', 'Illinois', 'Indiana', 'Indiana', 'Ohio', 'Indiana', 'Illinois']","[None, None, None, 'Adams', 'Adams', 'Allen', 'Boone', 'Carroll', 'Carroll', 'Clay', 'Darke', 'Bartholomew', 'Franklin', 'Carroll', 'Grant', 'Bartholomew', 'De Witt', 'Auglaize', 'Cass', 'Christian', 'Benton', 'Clinton', 'Allen', 'Adams', 'Boone']",llm_gadm,GDIS,4,geodetic,248115397992.33643,36494035802.35598,11666826080.404215,272942607714.28818,0.04702177363762232,0.319691309111146,0.042744612789135716,False,False,False,False
2003-0346-PHL,"['Ilocos Norte', 'Isabela', 'Maguindanao', 'North Cotabato', 'Romblon', 'Sultan Kudarat']","['Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2', 'Admin2']","['Ilocos Region', 'Cagayan Valley', 'Autonomous Region in Muslim Mindanao', 'Soccsksargen', 'Southern Tagalog', 'Soccsksargen']","['Piddig', 'Isabela City', 'Datu Odin Sinsuat', 'Damulog', 'Romblon', 'Kalamansig']",llm_gadm,GDIS,4,geodetic,1432373196.7966297,37204270135.71691,1029700049.0652618,37606943283.44828,0.7188769319113838,0.027676931849732144,0.02738058345514238,False,False,False,False
2003-0348-CHN,"['Yunnan Sheng', 'Dayao Xian']","['Admin1', 'Admin2']","['Guangxi', 'Yunnan Sheng']","[None, 'Chuxiong Yi']",llm_gadm,GDIS,4,geodetic,265016526576.5399,383069277931.78986,28458905896.48303,619626898611.8467,0.10738540069222348,0.07429179925399938,0.04592910017341026,False,False,False,False
2003-0391-SVK,"['Banská Bystrica', 'Bratislava', 'Košice', 'Nitra', 'Prešov', 'Trenčín', 'Trnava', 'Žilina']","['Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1', 'Admin1']","['Banskobystrický', 'Bratislavský', 'Košický', 'Nitriansky', 'Banskobystrický', 'Banskobystrický', 'Trnavský', 'Banskobystrický']","[None, None, None, None, None, None, None, None]",llm_gadm,GDIS,4,geodetic,28772206306.874256,22484406367.018448,19989068509.61809,31267544164.27461,0.6947353392514186,0.8890191799299324,0.6392912857050355,False,False,False,False
2003-0393-RUS,['Tandinsky'],['Admin2'],['Tyva'],"[""Chedi-Khol'skiy rayon""]",llm_gadm,GDIS,4,geodetic,3368289977.209285,4700276561.287806,18775040.42907238,8049791498.068018,0.00557405703075125,0.003994454408003664,0.002332363569115854,False,False,False,False
2003-0402-CHN,"[""Aluke'erqin Qi"", 'Balin-Zuo Qi', 'Lindong']","['Admin2', 'Admin2', 'Admin3']","['Nei Mongol Zizhiqu', 'Nei Mongol Zizhiqu', 'Nei Mongol']","['Chifeng', 'Chifeng', None]",llm_gadm,GDIS,4,geodetic,1146481037041.8591,2775658183082.625,1145062405455.696,2777076814668.788,0.9987626209764241,0.41253725420325293,0.4123265152074173,False,False,False,False
2003-0413-USA,['Palm Beach'],['Admin2'],['Florida'],['Broward'],llm_gadm,GDIS,4,geodetic,3166246566.5429964,5711154170.062052,1558646.131284833,8875842090.473764,0.0004922693474837652,0.000272912634622136,0.00017560543725284294,False,False,False,False
