dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
1999-9388-SOM,"['Xudur', 'Garbahaaray', 'Ceel Barde', 'Rab Dhuure', 'Baar-Dheere', 'Tiyeeglow', 'Hiiraan', 'Bay']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Bakool', 'Gedo', 'Bakool', 'Bakool', 'Gedo', 'Bakool', 'Hiiraan', 'Bay']","['Xudur', 'Garbahaaray', 'Ceel Barde', 'Rab Dhuure', 'Baar-Dheere', 'Tiyeeglow', None, None]",gdis_gadm,GAUL,2,geodetic,123818327105.83475,124573232262.02773,123293363945.15714,125098195422.70535,0.995760214396784,0.9897259764908523,0.9855726817525248,False,False,False,False
2000-0002-AGO,"['Cambambe', 'Baia Farta']","['AdminAdmin2', 'AdminAdmin2']","['Cuanza Norte', 'Benguela']","['Cambambe', 'Baia Farta']",gdis_gadm,GAUL,2,geodetic,10978609796.166817,10863439990.37379,10775471635.157679,11066578151.382929,0.981496914019108,0.9919023481241612,0.9736949839197699,False,False,False,False
2000-0008-GTM,['San Vicente Pacaya'],['AdminAdmin2'],['Escuintla'],['San Vicente Pacaya'],gdis_gadm,GAUL,2,geodetic,149574032.9790963,150019426.47824878,125008415.15865314,174585044.29869193,0.8357628170400653,0.8332815162226875,0.7160316375369489,False,False,False,False
2000-0023-BGD,['Maheshkhali'],['AdminAdmin3'],['Chittagong'],"[""Cox'S Bazar""]",gdis_gadm,GAUL,2,geodetic,259392934.99207032,2043257306.1386788,221517007.77914965,2081133233.3515997,0.8539824254886567,0.10841366239760064,0.10644057008421487,False,False,False,False
2000-0081-COL,['Jurado'],['AdminAdmin2'],['Choco'],['Jurado'],gdis_gadm,GAUL,2,geodetic,1496543337.3451586,1447673241.9409747,1415174280.7513003,1529042298.534833,0.945628666699218,0.9775509001284701,0.9255298444701995,False,False,False,False
2000-0082-IDN,['Brebes'],['AdminAdmin2'],['Jawa Tengah'],['Brebes'],gdis_gadm,GAUL,2,geodetic,1751254483.4634376,1725557168.1648881,1699724438.5396078,1777087213.0887177,0.9705753530338325,0.985029340028906,0.95646652905985,False,False,False,False
2000-0116-ARG,"['Capital', 'Catamarca', 'Cordoba', 'Jujuy', 'La Rioja', 'Salta', 'Santiago Del Estero']","['AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Tucuman', 'Catamarca', 'Cordoba', 'Jujuy', 'La Rioja', 'Salta', 'Santiago Del Estero']","['Capital', None, None, None, None, None, None]",gdis_gadm,GAUL,2,geodetic,702778649077.9502,726167858682.8079,701832681667.8917,727113826092.8663,0.9986539610853296,0.9664882207000216,0.9652308297301643,False,False,False,False
2000-0130-BOL,['Bermejo'],['AdminAdmin3'],['Tarija'],['Aniceto Arce'],gdis_gadm,GAUL,2,geodetic,321113651.4302581,133861137339.36873,306567974.75389665,133875683016.04509,0.9547024033030854,0.002290194008860663,0.0022899451778494702,False,False,False,False
2000-0146-BGD,['Natore'],['AdminAdmin2'],['Rajshahi'],['Natore'],gdis_gadm,GAUL,2,geodetic,1917401792.088757,1905833867.9615276,1863463349.3890367,1959772310.6612477,0.9718689932792013,0.9777679894954274,0.9508570660232895,False,False,False,False
2000-0152-AGO,['Caxito'],['AdminAdmin3'],['Bengo'],['Dande'],gdis_gadm,GAUL,2,geodetic,932797225.0563948,6935776299.301154,808603199.585923,7059970324.7716255,0.8668584960006036,0.11658438287108502,0.1145335125204056,False,False,False,False
2000-0156-CHN,['Shanxi'],['AdminAdmin1'],['Shanxi'],[None],gdis_gadm,GAUL,2,geodetic,156478721517.51254,16410893644.707848,16311052120.387194,156578563041.8332,0.1042381479232735,0.9939161433568335,0.10417168099843502,False,False,False,False
2000-0176-JPN,['Sobetsu'],['AdminAdmin2'],['Hokkaido'],['Sobetsu'],gdis_gadm,GAUL,2,geodetic,198504003.36696428,448854569.13970774,182222610.76020402,465135961.746468,0.9179795251954608,0.40597249819570513,0.39176203464467496,False,False,False,False
2000-0193-AGO,['Porto Amboim'],['AdminAdmin2'],['Cuanza Sul'],['Porto Amboim'],gdis_gadm,GAUL,2,geodetic,3779234565.582165,3731177617.9232063,3674455650.2412214,3835956533.2641497,0.9722750960485029,0.9847978377095978,0.9578981457108687,False,False,False,False
2000-0206-ECU,['Quito'],['AdminAdmin2'],['Pichincha'],['Quito'],gdis_gadm,GAUL,2,geodetic,4202175411.363406,4210913424.4822717,4169498900.0860634,4243589935.759615,0.9922239059347737,0.9901649546733913,0.9825404818101754,False,False,False,False
2000-0211-BGD,"['Kendua', 'Rangpur']","['AdminAdmin3', 'AdminAdmin1']","['Dhaka', 'Rangpur']","['Netrakona', None]",gdis_gadm,GAUL,2,geodetic,16654880569.362034,5100359102.501497,2627666793.4732466,19127572878.390285,0.15777157827880475,0.5151925071676804,0.1373758610242651,False,False,False,False
2000-0229-BGD,"['Maulvibazar', 'Netrakona']","['AdminAdmin2', 'AdminAdmin2']","['Sylhet', 'Dhaka']","['Maulvibazar', 'Netrakona']",gdis_gadm,GAUL,2,geodetic,5560517148.111279,5345315952.418369,5194301817.948864,5711531282.580784,0.9341400592053195,0.9717483239879988,0.9094411920303433,False,False,False,False
2000-0255-ARG,"['Cordoba', 'Entre Rios', 'La Pampa', 'Buenos Aires']","['AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Cordoba', 'Entre Rios', 'La Pampa', 'Buenos Aires']","[None, None, None, None]",gdis_gadm,GAUL,2,geodetic,692021403640.9934,316466858772.295,313280681627.5838,695207580785.7046,0.45270374583689527,0.989932035357283,0.45062897800038737,False,False,False,False
2000-0265-COL,"['Narino', 'Putumayo', 'Santander']","['AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Narino', 'Putumayo', 'Santander']","[None, None, None]",gdis_gadm,GAUL,2,geodetic,86248709541.70354,371794683925.46606,85522466681.78464,372520926785.385,0.99157966694484,0.23002606110131846,0.2295776170745313,False,False,False,False
2000-0302-CHN,"['Guizhou', 'Gansu', 'Guangdong', 'Sichuan']","['AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Guizhou', 'Gansu', 'Guangdong', 'Sichuan']","[None, None, None, None]",gdis_gadm,GAUL,2,geodetic,1242794292141.0938,66108820066.208786,65768561424.42566,1243134550782.877,0.05291990946556342,0.9948530522637924,0.05290542474505855,False,False,False,False
2000-0310-CHL,"['Cautin', 'Valdivia']","['AdminAdmin2', 'AdminAdmin2']","['Araucania', 'Los Rios']","['Cautin', 'Valdivia']",gdis_gadm,GAUL,2,geodetic,32058493566.582275,28508045961.048702,28147767280.693157,32418772246.937824,0.8780127869150517,0.9873622106247547,0.8682551907360374,False,False,False,False
2000-0311-AUT,['Steiermark'],['AdminAdmin1'],['Steiermark'],[None],gdis_gadm,GAUL,2,geodetic,16462693148.608854,16406380457.133337,16313169120.637735,16555904485.104456,0.9909174017506513,0.9943185922855352,0.9853384413587846,False,False,False,False
2000-0324-HRV,"['Rijeka', 'Split', 'Osijek', 'Zagreb']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Primorsko-Goranska', 'Splitsko-Dalmatinska', 'Osjecko-Baranjska', 'Grad Zagreb']","['Rijeka', 'Split', 'Osijek', 'Zagreb']",gdis_gadm,GAUL,2,geodetic,926855074.7421323,15285803245.470871,309641569.20662594,15903016751.006378,0.3340776542576236,0.020256807197774944,0.01947061831441705,False,False,False,False
2000-0358-IND,"['Bijnor', 'Moradabad', 'Uttarakhand']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Uttar Pradesh', 'Uttar Pradesh', 'Uttarakhand']","['Bijnor', 'Moradabad', None]",gdis_gadm,GAUL,2,geodetic,60228903337.13799,59868597137.19916,58454204060.92785,61643296413.40931,0.9705340928046445,0.9763750422775068,0.9482653826444665,False,False,False,False
2000-0374-CRI,"['Montes De Oro', 'Montes De Oca']","['AdminAdmin2', 'AdminAdmin2']","['Puntarenas', 'San Jose']","['Montes De Oro', 'Montes De Oca']",gdis_gadm,GAUL,2,geodetic,271217939.17080104,253699255.37017724,253346301.00642022,271570893.53455806,0.934105987903971,0.998608768625505,0.9328919521126121,False,False,False,False
