dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2008-0338-HTI,Sud,Admin1,Sud,,llm_gadm,GAUL,2,geodetic,2657745817.362772,27021531964.95855,2649924297.994145,27029353484.327175,0.997057085249639,0.09806713777111378,0.09803875995519794,False,False,False,False
2008-0338-HTI,Nippes,Admin1,Nippes,,llm_gadm,GAUL,2,geodetic,1222420449.6923842,27021531964.95855,1212519404.7954116,27031433009.855522,0.9919004587174043,0.04487234130055259,0.04485590550650175,False,False,False,False
2008-0338-HTI,Ouest,Admin1,Ouest,,llm_gadm,GAUL,2,geodetic,5019161336.322927,27021531964.95855,4992000349.119687,27048692952.161793,0.9945885407176135,0.1847415740748267,0.18455606553516352,False,False,False,False
2008-0338-HTI,Artibonite,Admin1,L'Artibonite,,llm_gadm,GAUL,2,geodetic,4864500696.419423,27021531964.95855,4858067692.295451,27027964969.08252,0.9986775612698119,0.17978505802688688,0.17974226686517572,False,False,False,False
2008-0338-HTI,Nord-Ouest,Admin1,Nord-Ouest,,llm_gadm,GAUL,2,geodetic,2105389535.2493675,27021531964.95855,2093708636.494512,27033212863.713406,0.9944519061393208,0.07748297317893107,0.07744949322338561,False,False,False,False
2008-0338-HTI,Nord,Admin1,Nord,,llm_gadm,GAUL,2,geodetic,2107318574.274999,27021531964.95855,2102042170.6342106,27026808368.599335,0.9974961528336532,0.07779137664585906,0.0777761895509806,False,False,False,False
2008-0338-HTI,Nord-Est,Admin1,Nord-Est,,llm_gadm,GAUL,2,geodetic,1642600059.8740811,27021531964.95855,1631787059.0413744,27032344965.791256,0.99341714328591,0.060388399190596284,0.06036424369052553,False,False,False,False
2008-0338-HTI,Sud-Est,Admin1,Sud-Est,,llm_gadm,GAUL,2,geodetic,2067091160.5003598,27021531964.95855,2049591183.1898232,27039031942.269085,0.9915340079601034,0.07585029545503666,0.07580120425782609,False,False,False,False
2008-0338-JAM,Clarendon,Admin1,Clarendon,,llm_gadm,GAUL,2,geodetic,1203889426.6884215,10964651156.116692,1183022982.7015853,10985517600.103527,0.9826674746664781,0.10789426547707624,0.10768932568916338,False,False,False,False
2008-0338-JAM,Hanover,Admin1,Hanover,,llm_gadm,GAUL,2,geodetic,454852778.4170107,10964651156.116692,452580588.6526068,10966923345.881096,0.9950045599978269,0.04127633266290758,0.041267780796752335,False,False,False,False
2008-0338-JAM,Manchester,Admin1,Manchester,,llm_gadm,GAUL,2,geodetic,819510452.3860384,10964651156.116692,819061626.3423145,10965099982.160416,0.9994523241986516,0.07470019927495791,0.07469714162888441,False,False,False,False
2008-0338-JAM,Portland,Admin1,Portland,,llm_gadm,GAUL,2,geodetic,831647238.8172684,10964651156.116692,828095865.0413678,10968202529.892591,0.9957297113365624,0.07552414146613409,0.0754996876456727,False,False,False,False
2008-0338-JAM,Saint Andrew,Admin1,Saint Andrew,,llm_gadm,GAUL,2,geodetic,425995937.0005176,10964651156.116692,425312510.0014009,10965334583.115808,0.9983956959685372,0.03878942466529252,0.03878700707010693,False,False,False,False
2008-0338-JAM,Kingston,Admin1,Kingston,,llm_gadm,GAUL,2,geodetic,24393023.883481245,10964651156.116692,22473740.25741518,10966570439.742758,0.921318339405809,0.0020496539230870177,0.0020492952086434003,False,False,False,False
2008-0338-JAM,Saint Ann,Admin1,Saint Ann,,llm_gadm,GAUL,2,geodetic,1222661541.575779,10964651156.116692,1221990713.1804183,10965321984.512053,0.9994513376167078,0.11144820713231027,0.11144138903594593,False,False,False,False
2008-0338-JAM,Saint Catherine,Admin1,Saint Catherine,,llm_gadm,GAUL,2,geodetic,1191077544.9939878,10964651156.116692,1186392058.4638734,10969336642.646807,0.9960661784366541,0.10820153250402663,0.10815531486666154,False,False,False,False
2008-0338-JAM,Saint Elizabeth,Admin1,Saint Elizabeth,,llm_gadm,GAUL,2,geodetic,1200447430.593486,10964651156.116692,1198260076.2652035,10966838510.444975,0.9981778841184231,0.10928392150412805,0.10926212464275491,False,False,False,False
2008-0338-JAM,Saint James,Admin1,Saint James,,llm_gadm,GAUL,2,geodetic,593304076.5293143,10964651156.116692,592612084.3883855,10965343148.25762,0.9988336635996558,0.05404750921398841,0.05404409842682861,False,False,False,False
2008-0338-JAM,Saint Mary,Admin1,Saint Mary,,llm_gadm,GAUL,2,geodetic,627012991.1263368,10964651156.116692,626008701.2802477,10965655445.96278,0.9983982949949968,0.057093353209967404,0.057088124313692985,False,False,False,False
