dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2008-0346-BRA,Santa Catarina,Admin1,Santa Catarina,,llm_gadm,GDIS,2,geodetic,95652299664.09273,370060994474.4952,94382788278.07547,371330505860.51245,0.9867278529583139,0.2550465725578662,0.25417461476631187,False,False,False,False
2008-0346-BRA,Rio Grande do Sul,Admin1,Rio Grande do Sul,,llm_gadm,GDIS,2,geodetic,281728053464.2919,370060994474.4952,271206452203.3952,380582595735.3919,0.9626533420029815,0.7328695978578389,0.712608656418848,False,False,False,False
2008-0347-PHL,Bansalan,Admin2,Davao del Sur,Bansalan,llm_gadm,GDIS,2,geodetic,136085379.59992418,6061019874.388716,136066834.13690814,6061038419.851731,0.9998637218555693,0.02244949479738031,0.022449426106795192,False,False,False,False
2008-0350-PAK,Balochistan,Admin1,Balochistan,,llm_gadm,GDIS,2,geodetic,344513686237.466,348723176110.11255,344061440516.5227,349175421831.0559,0.9986872924385606,0.9866319880267498,0.9853541200359528,False,False,False,False
2008-0352-CUB,Isla de la Juventud,Admin1,Isla de la Juventud,,llm_gadm,GDIS,2,geodetic,2509315232.5170417,26033661115.641117,2509290095.883552,26033686252.274605,0.9999899826720996,0.09638637012048841,0.09638627705534061,False,False,False,False
2008-0352-CUB,Pinar del Río,Admin1,Pinar del Río,,llm_gadm,GDIS,2,geodetic,11025893700.161839,26033661115.641117,11025874618.61848,26033680197.184475,0.9999982693880536,0.42352378213889,0.42352347171457233,False,False,False,False
2008-0352-CUB,Matanzas,Admin1,Matanzas,,llm_gadm,GDIS,2,geodetic,11689810756.107725,26033661115.641117,11689775138.960604,26033696732.78824,0.9999969531459607,0.44902540165345184,0.44902478733409656,False,False,False,False
2008-0352-DOM,Santo Domingo,Admin1,Santo Domingo,,llm_gadm,GDIS,2,geodetic,1299372838.7258034,1315325047.630285,1269259261.854313,1345438624.5017757,0.9768245295160852,0.9649776411853745,0.9433795334397564,False,False,False,False
2008-0352-HTI,Sud-Est,Admin1,Sud-Est,,llm_gadm,GDIS,2,geodetic,2067091160.5003598,21197617393.459938,2042687067.679763,21222021486.280533,0.9881939929467409,0.09636399363968091,0.09625318064069935,False,False,False,False
2008-0352-HTI,Sud,Admin1,Sud,,llm_gadm,GDIS,2,geodetic,2657745817.362772,21197617393.459938,2611021634.734368,21244341576.08834,0.9824196195425612,0.12317524117309248,0.12290433315538545,False,False,False,False
2008-0352-HTI,Nippes,Admin1,Nippes,,llm_gadm,GDIS,2,geodetic,1222420449.6923842,21197617393.459938,1192838727.5813665,21227199115.570953,0.975800697609025,0.05627230199698721,0.05619388224923062,False,False,False,False
2008-0352-HTI,Ouest,Admin1,Ouest,,llm_gadm,GDIS,2,geodetic,5019161336.322927,21197617393.459938,4954657704.122574,21262121025.660294,0.9871485238512756,0.23373653803428046,0.23302744341183182,False,False,False,False
2008-0352-HTI,Grand'Anse,Admin1,Grand'Anse,,llm_gadm,GDIS,2,geodetic,1920935576.4570992,21197617393.459938,1898927606.2927942,21219625363.624245,0.9885430982516885,0.08958212477590367,0.08948921452440117,False,False,False,False
2008-0352-HTI,Artibonite,Admin1,L'Artibonite,,llm_gadm,GDIS,2,geodetic,4864500696.419423,21197617393.459938,4814685745.1465845,21247432344.732777,0.9897594934441051,0.22713334502546736,0.22660082719783983,False,False,False,False
2008-0352-HTI,Centre,Admin1,Centre,,llm_gadm,GDIS,2,geodetic,3499941184.4304423,21197617393.459938,3499902691.7897677,21197655886.100613,0.9999890019178477,0.16510830565653978,0.1651080058377902,False,False,False,False
2008-0352-JAM,Saint Catherine,Admin1,Saint Catherine,,llm_gadm,GDIS,2,geodetic,1191077544.9939878,3836867782.810428,1178310104.8140717,3849635222.990344,0.9892807649396324,0.30710208730491706,0.3060835732635407,False,False,False,False
2008-0352-JAM,Saint Andrew,Admin1,Saint Andrew,,llm_gadm,GDIS,2,geodetic,425995937.0005176,3836867782.810428,424196201.95080775,3838667517.860138,0.9957752295423709,0.11055794099844968,0.11050610660526171,False,False,False,False
2008-0352-JAM,Kingston,Admin1,Kingston,,llm_gadm,GDIS,2,geodetic,24393023.883481245,3836867782.810428,21632935.35288651,3839627871.3410225,0.8868492670782057,0.005638175870902912,0.00563412290924199,False,False,False,False
2008-0352-JAM,Portland,Admin1,Portland,,llm_gadm,GDIS,2,geodetic,831647238.8172684,3836867782.810428,817447689.2720522,3851067332.3556447,0.9829259944812536,0.2130507840104118,0.21226522901951722,False,False,False,False
2008-0352-JAM,Saint Thomas,Admin1,Saint Thomas,,llm_gadm,GDIS,2,geodetic,736954073.0207472,3836867782.810428,728972508.4350041,3844849347.3961706,0.9891695223923155,0.18999156335302397,0.18959715779987135,False,False,False,False
2008-0352-JAM,Saint Mary,Admin1,Saint Mary,,llm_gadm,GDIS,2,geodetic,627012991.1263368,3836867782.810428,612715286.6710205,3851165487.265744,0.9771971160762832,0.1596915300068586,0.15909866472812545,False,False,False,False
2008-0361-LBR,Greater Monrovia,Admin2,Montserrado,Greater Monrovia,llm_gadm,GDIS,2,geodetic,162394397.52823713,162394408.55265078,162393250.91475183,162395555.1661361,0.9999929393285559,0.9999928714423775,0.9999858108715974,False,False,False,False
2008-0362-BEN,Ouinhi,Admin2,Zou,Ouinhi,llm_gadm,GDIS,2,geodetic,340530127.34618837,294738911.6792602,271520579.58173573,363748459.44371283,0.7973467184761117,0.921224069244067,0.7464514901230843,False,False,False,False
2008-0369-CHN,Guangzhou,Admin2,Guangdong,Guangzhou,llm_gadm,GDIS,2,geodetic,7135803880.218471,177831311862.87357,7135802474.249348,177831313268.84268,0.999999802969764,0.04012680556364446,0.040126805246394094,False,False,False,False
2008-0369-CHN,Shenzhen,Admin2,Guangdong,Shenzhen,llm_gadm,GDIS,2,geodetic,1916708533.4274423,177831311862.87357,1916703207.9649317,177831317188.33606,0.9999972215585116,0.010778209910765935,0.010778209587994032,False,False,False,False
2008-0374-CHN,Sichuan,Admin1,Sichuan,,llm_gadm,GDIS,2,geodetic,483835200956.94543,866904478810.64,483835205007.4285,866904474760.157,1.0000000083716172,0.5581182435130939,0.558118246120819,False,False,False,False
2008-0374-CHN,Yunnan,Admin1,Yunnan,,llm_gadm,GDIS,2,geodetic,383069277947.8544,866904478810.64,383069279847.984,866904476910.5104,1.0000000049602769,0.4418817634597303,0.44188176442827143,False,False,False,False
2008-0374-CHN,Liangshan Yi,Admin2,Sichuan,Liangshan Yi,llm_gadm,GDIS,2,geodetic,60004828452.11321,866904478810.64,60004828452.11321,866904478810.64,1.0,0.06921734737653859,0.06921734737653859,False,True,False,True
2008-0374-CHN,Panzhihua,Admin2,Sichuan,Panzhihua,llm_gadm,GDIS,2,geodetic,7424082417.274677,866904478810.64,7424082417.274677,866904478810.64,1.0,0.008563899020870484,0.008563899020870484,False,True,False,True
2008-0374-CHN,Kunming,Admin2,Yunnan,Kunming,llm_gadm,GDIS,2,geodetic,21012193047.264664,866904478810.64,21012193047.264664,866904478810.64,1.0,0.024238187206152857,0.024238187206152857,False,True,False,True
2008-0374-CHN,Chuxiong Yi,Admin2,Yunnan,Chuxiong Yi,llm_gadm,GDIS,2,geodetic,28458906267.14311,866904478810.64,28458906267.14311,866904478810.64,1.0,0.0328281915283073,0.0328281915283073,False,True,False,True
2008-0374-CHN,Zhaotong,Admin2,Yunnan,Zhaotong,llm_gadm,GDIS,2,geodetic,22502358888.697414,866904478810.64,22502359785.827347,866904477913.51,1.0000000398682616,0.02595713868810521,0.02595713871496737,False,False,False,False
2008-0374-CHN,Lijiang,Admin2,Yunnan,Lijiang,llm_gadm,GDIS,2,geodetic,20540052541.10278,866904478810.64,20540052541.10278,866904478810.64,1.0,0.023693559144235765,0.023693559144235765,False,True,False,True
