dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2017-0362-USA,Natchitoches,Admin2,Louisiana,Natchitoches,llm_osm,GAUL,5,geodetic,67656711.03031923,162806257084.00952,67656711.03031923,162806257084.00952,1.0,0.000415565791156342,0.000415565791156342,False,True,False,True
2017-0362-USA,Newton,Admin2,Texas,Jasper,llm_osm,GAUL,5,geodetic,2435242028.1877394,162806257084.00952,2435242028.1877394,162806257084.00952,1.0,0.014957914221510124,0.014957914221510124,False,True,False,True
2017-0362-USA,Nueces,Admin2,Texas,Aransas,llm_osm,GAUL,5,geodetic,3377958209.593777,162806257084.00952,2216616417.547034,163967598876.05627,0.6562000711706842,0.01361505667686494,0.013518624610845112,False,False,False,False
2017-0362-USA,Orange,Admin2,Texas,Hardin,llm_osm,GAUL,5,geodetic,964961151.576163,162806257084.00952,964961151.576163,162806257084.00952,1.0,0.005927051999470968,0.005927051999470968,False,True,False,True
2017-0362-USA,Polk,Admin2,Texas,Angelina,llm_osm,GAUL,5,geodetic,2873786842.0051646,162806257084.00952,2873786842.0051646,162806257084.00952,1.0,0.017651574905516464,0.017651574905516464,False,True,False,True
2017-0362-USA,Rapides,Admin2,Louisiana,Allen,llm_osm,GAUL,5,geodetic,3524858174.360957,162806257084.00952,3521949802.110877,162809165456.2596,0.9991748966607409,0.02163276685547484,0.0216323804144619,False,False,False,False
2017-0362-USA,Refugio,Admin2,Texas,Aransas,llm_osm,GAUL,5,geodetic,2119235370.3978348,162806257084.00952,2017260481.3034005,162908231973.10394,0.951881282032731,0.012390558676516195,0.012382802617589325,False,False,False,False
2017-0362-USA,Sabine,Admin2,Texas,Jasper,llm_osm,GAUL,5,geodetic,1492964216.9317472,162806257084.00952,1492717829.1299305,162806503471.8113,0.9998349673762958,0.009168676043941447,0.00916866216826764,False,False,False,False
2017-0362-USA,San Augustine,Admin2,Texas,Angelina,llm_osm,GAUL,5,geodetic,1542889893.3748312,162806257084.00952,657572.405469448,164348489404.97888,0.00042619528995106113,4.038987304585809e-06,4.001085789411138e-06,False,False,False,False
2017-0362-USA,San Jacinto,Admin2,Texas,Liberty,llm_osm,GAUL,5,geodetic,1626793575.3360474,162806257084.00952,1626793575.3360474,162806257084.00952,1.0,0.00999220548689727,0.00999220548689727,False,True,False,True
2017-0362-USA,San Patricio,Admin2,Texas,Aransas,llm_osm,GAUL,5,geodetic,1832728798.4159935,162806257084.00952,1829304988.4641774,162809680893.96133,0.9981318512838477,0.011236085278468377,0.011235848988953008,False,False,False,False
2017-0362-USA,Trinity,Admin2,Texas,Angelina,llm_osm,GAUL,5,geodetic,1850828334.854224,162806257084.00952,1849792822.0179343,162807292596.8458,0.999440513840863,0.0113619270852927,0.01136185481935698,False,False,False,False
2017-0362-USA,Tyler,Admin2,Texas,Smith,llm_osm,GAUL,5,geodetic,150993849.1912634,162806257084.00952,0.0,162957250933.20078,0.0,0.0,0.0,False,False,False,False
2017-0362-USA,Vermillion,Admin2,Louisiana,Acadia,llm_osm,GAUL,5,geodetic,3987889913.1001754,162806257084.00952,3339951654.794556,163454195342.31516,0.8375235343941795,0.020514885082525487,0.020433563346598953,False,False,False,False
2017-0362-USA,Vernon,Admin2,Louisiana,Allen,llm_osm,GAUL,5,geodetic,3471181674.045038,162806257084.00952,3471181674.045038,162806257084.00952,1.0,0.021320935301975995,0.021320935301975995,False,True,False,True
2017-0362-USA,Victoria,Admin2,Texas,Calhoun,llm_osm,GAUL,5,geodetic,2301091367.1734443,162806257084.00952,2299865210.4411883,162807483240.74176,0.9994671412227485,0.01412639324577333,0.014126286855257145,False,False,False,False
2017-0362-USA,Walker,Admin2,Texas,Grimes,llm_osm,GAUL,5,geodetic,2074504149.1275604,162806257084.00952,2074488149.2573645,162806273083.87973,0.9999922873761411,0.01274206646853204,0.012742065216298904,False,False,False,False
2017-0362-USA,Waller,Admin2,Texas,Austin,llm_osm,GAUL,5,geodetic,1348273409.1585891,162806257084.00952,1348273409.1585891,162806257084.00952,1.0,0.008281459406457994,0.008281459406457994,False,True,False,True
2017-0362-USA,Washington,Admin2,Texas,Austin,llm_osm,GAUL,5,geodetic,1609095135.9137707,162806257084.00952,1609095135.9137707,162806257084.00952,1.0,0.00988349689215853,0.00988349689215853,False,True,False,True
2017-0362-USA,Wharton,Admin2,Texas,Austin,llm_osm,GAUL,5,geodetic,2833660443.3921576,162806257084.00952,2833660443.3921576,162806257084.00952,1.0,0.017405107728322523,0.017405107728322523,False,True,False,True
2017-0362-USA,Willacy,Admin2,Texas,Cameron,llm_osm,GAUL,5,geodetic,2267560202.5430655,162806257084.00952,1652542283.7669175,163421275002.78568,0.7287754838498196,0.010150361008018203,0.010112161245460534,False,False,False,False
2017-0362-USA,Wilson,Admin2,Texas,Atascosa,llm_osm,GAUL,5,geodetic,2089833012.8984666,162806257084.00952,2089833012.8984666,162806257084.00952,1.0,0.012836318765193979,0.012836318765193979,False,True,False,True
2017-0362-USA,Beaumont,Admin3,Texas,,llm_osm,GAUL,5,geodetic,220122200.77176353,162806257084.00952,220122200.77176353,162806257084.00952,1.0,0.0013520500054133575,0.0013520500054133575,False,True,False,True
2017-0362-USA,Corpus Christi,Admin3,Texas,,llm_osm,GAUL,5,geodetic,1255476737.4477165,162806257084.00952,441754735.5029625,163619979085.95428,0.35186214314174746,0.0027133768899005708,0.002699882605845439,False,False,False,False
2017-0362-USA,Hackberry,Admin3,Louisiana,,llm_osm,GAUL,5,geodetic,242510445.4065136,162806257084.00952,235411755.67595875,162813355773.74008,0.9707283135014844,0.001445962580876017,0.0014458995366639815,False,False,False,False
