dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2009-0631-ALB,Ana E Malit,AdminAdmin3,Shkoder,Shkodres,gdis_gadm,GAUL,1,geodetic,43873333.58627653,799365248.335828,43725995.16836297,799512586.7537415,0.9966417318705946,0.05470089581626756,0.054690815245202695,False,False,False,False
2009-0631-ALB,Bushat,AdminAdmin3,Shkoder,Shkodres,gdis_gadm,GAUL,1,geodetic,59429548.49982858,799365248.335828,55668550.245130986,803126246.5905255,0.936715012150758,0.06964094368753895,0.06931481878653337,False,False,False,False
2001-0146-AGO,Onjiva,AdminAdmin3,Cunene,Cuanhama,gdis_gadm,GAUL,1,geodetic,2114109735.5572906,127834179738.31595,2114109735.5572906,127834179738.31595,1.0,0.016537906684151272,0.016537906684151272,False,True,False,True
2009-0092-AGO,Evale,AdminAdmin3,Cunene,Cuanhama,gdis_gadm,GAUL,1,geodetic,2039397315.9464636,762906199364.399,2039397315.9464636,762906199364.399,1.0,0.002673195364837183,0.002673195364837183,False,True,False,True
2009-0092-AGO,Mupa,AdminAdmin3,Cunene,Cuvelai,gdis_gadm,GAUL,1,geodetic,2166760777.2915697,762906199364.399,2166760777.2915697,762906199364.399,1.0,0.0028401404774227364,0.0028401404774227364,False,True,False,True
2009-0092-AGO,Onjiva,AdminAdmin3,Cunene,Cuanhama,gdis_gadm,GAUL,1,geodetic,2114109735.5572906,762906199364.399,2114109735.5572906,762906199364.399,1.0,0.00277112669594063,0.00277112669594063,False,True,False,True
2010-0105-AGO,Evale,AdminAdmin3,Cunene,Cuanhama,gdis_gadm,GAUL,1,geodetic,2039397315.9464636,240405722307.66763,2037585987.5914001,240407533636.0227,0.999111831549007,0.008475613508832074,0.008475549650105009,False,False,False,False
2010-0105-AGO,Mupa,AdminAdmin3,Cunene,Cuvelai,gdis_gadm,GAUL,1,geodetic,2166760777.2915697,240405722307.66763,2165809910.427027,240406673174.53217,0.9995611574316334,0.009008978195848668,0.009008942563148723,False,False,False,False
2000-0373-BGD,Hathazari,AdminAdmin3,Chittagong,Chittagong,gdis_gadm,GAUL,1,geodetic,249319253.2997937,6400624935.942638,249319253.2997937,6400624935.942638,1.0,0.03895232977951015,0.03895232977951015,False,True,False,True
2000-0373-BGD,Patiya,AdminAdmin3,Chittagong,Chittagong,gdis_gadm,GAUL,1,geodetic,314025650.43170875,6400624935.942638,314025650.43170875,6400624935.942638,1.0,0.04906171718769228,0.04906171718769228,False,True,False,True
2000-0373-BGD,Satkania,AdminAdmin3,Chittagong,Chittagong,gdis_gadm,GAUL,1,geodetic,282235688.4442034,6400624935.942638,270445656.38009584,6412414968.006746,0.9582262890667763,0.04225300796198997,0.042175320488368515,False,False,False,False
