dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2012-0111-RUS,Volgograd,AdminAdmin1,Volgograd,Gorod Volgograd,gdis_gadm,GAUL,4,geodetic,112784591704.10823,152777435749.44803,110651114927.24118,154910912526.3151,0.9810836148393013,0.7242634645911116,0.7142887038925977,False,False,False,False
2013-0303-RUS,Sankt-Peterburg Gorsovet,AdminAdmin2,City Of St. Petersburg,Sankt-Peterburg Gorsovet,gdis_gadm,GAUL,4,geodetic,2063776768.51543,75198636259.91382,0.0,77262413028.42924,0.0,0.0,0.0,False,False,False,False
2013-0278-RUS,Zeya,AdminAdmin2,Amur,Zeya,gdis_gadm,GAUL,4,geodetic,9141784.027169026,1182458175673.2456,9141784.027169026,1182458175673.2456,1.0,7.731169030113095e-06,7.731169030113095e-06,False,True,False,True
2014-0193-RUS,Adygey,AdminAdmin1,Adygey,,gdis_gadm,GAUL,4,geodetic,8047981459.855943,501214812411.2406,6894011099.416921,502368782771.6796,0.8566136905017575,0.013754603672328163,0.013723008546393224,False,False,False,False
2014-0193-RUS,Altay,AdminAdmin1,Altay,,gdis_gadm,GAUL,4,geodetic,167588827446.5026,501214812411.2406,166971286933.71262,501832352924.0305,0.9963151450952952,0.3331331852114433,0.33272324106012635,False,False,False,False
2014-0193-RUS,Khakass,AdminAdmin1,Khakass,,gdis_gadm,GAUL,4,geodetic,59748862599.09527,501214812411.2406,59003351319.57647,501960323690.75934,0.9875225862537158,0.1177206855394468,0.11754584682259951,False,False,False,False
2014-0193-RUS,Tuva,AdminAdmin1,Tuva,,gdis_gadm,GAUL,4,geodetic,168812887422.7561,501214812411.2406,166697476291.46613,503330223542.5306,0.9874689002505337,0.332586891216401,0.3311890852057694,False,False,False,False
2002-0042-RWA,Gisenyi,AdminAdmin3,Iburengerazuba,Rubavu,gdis_gadm,GAUL,4,geodetic,10104274.435130956,396991613.93733,9993886.127107287,397102002.2453537,0.9890750880993625,0.025174048459081416,0.025167050457057274,False,False,False,False
2003-0563-RWA,Byumba,AdminAdmin3,Amajyaruguru,Gicumbi,gdis_gadm,GAUL,4,geodetic,44207150.94119598,2748804794.6633263,44207150.94119598,2748804794.6633263,1.0,0.016082317313700144,0.016082317313700144,False,True,False,True
2003-0563-RWA,Nyagatare,AdminAdmin2,Iburasirazuba,Nyagatare,gdis_gadm,GAUL,4,geodetic,1918278659.4396355,2748804794.6633263,1883513226.506909,2783570227.5960526,0.9818767556206447,0.6852117073441011,0.6766537477064298,False,False,False,False
